PriceKey,ProductKey,PV1,PV2,PV3,PV4,PV5
1775,10632475,33.49,33.49,33.49,33.49,33.49
1776,10632482,33.49,33.49,33.49,33.49,33.49
1777,10632496,33.49,33.49,33.49,33.49,33.49
1778,10632503,33.49,33.49,33.49,33.49,33.49
1779,10632510,92.4,92.4,92.4,92.4,89
1780,10632524,92.4,92.4,92.4,92.4,89
1781,10632531,92.4,92.4,92.4,92.4,89
1782,10632545,92.4,92.4,92.4,92.4,89
1783,10632552,92.4,92.4,92.4,92.4,89
1784,10632566,92.4,92.4,92.4,92.4,89
1785,10632573,92.4,92.4,92.4,92.4,89
1786,10632580,92.4,92.4,92.4,92.4,89
1787,10632594,92.4,92.4,92.4,92.4,89
1788,10632601,217,217,217,217,217
1789,10632615,59.9,59.9,59.9,59.9,58.9
1790,10632895,5.1,5.1,5.1,5.1,5.1
1791,10632993,6.49,6.49,6.49,6.49,6.49
1792,10633000,1.83,1.83,1.83,1.83,1.83
1793,10633014,4.49,4.49,4.49,4.49,4.49
1794,10633056,3.99,3.99,3.99,3.99,3.99
1795,10633063,8.64,8.64,8.64,8.64,8.64
1796,10633091,4.99,4.99,4.99,4.99,4.99
1797,10633105,1.99,1.99,1.99,1.99,1.99
1798,10633112,2.99,2.99,2.99,2.99,2.99
1799,10633126,5.99,5.99,5.99,5.99,5.99
1800,10634442,26.9,26.9,26.9,26.9,26.9
1801,10634456,40.5,40.5,40.5,40.5,40.5
1802,10634463,49,49,49,49,49
1803,10634484,107,107,107,107,107
1804,10634995,4.05,4.05,4.05,4.05,4.05
1805,10635016,7.04,7.04,7.04,7.04,7.04
1806,10635212,5.92,5.92,5.92,5.92,5.92
1807,10635940,1.6,1.6,1.6,1.6,1.54
1808,10635954,1.6,1.6,1.6,1.6,1.54
1809,10635961,1.6,1.6,1.6,1.6,1.54
1810,10635975,1.6,1.6,1.6,1.6,1.54
1811,10635982,1.6,1.6,1.6,1.6,1.54
1812,10635996,1.6,1.6,1.6,1.6,1.54
1813,10636003,1.6,1.6,1.6,1.6,1.54
1814,10636010,1.6,1.6,1.6,1.6,1.54
1815,10636024,1.6,1.6,1.6,1.6,1.54
1816,10636031,1.6,1.6,1.6,1.6,1.54
1817,10638712,25.9,25.9,25.9,25.9,25.9
1818,10639566,169,169,169,169,169
1819,10639573,435,435,435,435,435
1820,10639594,65,65,65,65,65
1821,10641624,17.9,17.9,17.9,17.9,17.9
1822,10641645,429,429,429,429,429
1823,10641652,362,362,362,362,362
1824,10641680,356,356,356,356,356
1825,10642373,49,49,49,49,49
1826,10642380,130,130,130,130,130
1827,10642401,420,420,420,420,420
1828,10642415,49,49,49,49,49
1829,10642422,130,130,130,130,130
1830,10642443,420,420,420,420,420
1831,10642450,49,49,49,49,49
1832,10642464,130,130,130,130,130
1833,10642485,420,420,420,420,420
1834,10642492,49,49,49,49,49
1835,10642506,130,130,130,130,130
1836,10642520,420,420,420,420,420
1837,10642534,49,49,49,49,49
1838,10642541,130,130,130,130,130
1839,10642562,420,420,420,420,420
1840,10642576,49,49,49,49,49
1841,10642583,130,130,130,130,130
1842,10642604,420,420,420,420,420
1843,10642611,49,49,49,49,49
1844,10642625,130,130,130,130,130
1845,10642646,420,420,420,420,420
1846,10643052,17.45,17.45,17.45,17.45,17.45
1847,10643185,34.6,34.6,34.6,34.6,34.6
1848,10643395,999,999,999,999,999
1849,10644711,1.59,1.59,1.59,1.59,1.59
1850,10644802,9.85,9.85,9.85,9.85,9.85
1851,10644991,42.49,42.49,42.49,42.49,42.49
1852,10645005,35.09,35.09,35.09,35.09,35.09
1853,10645033,9.44,9.44,9.44,9.44,9.44
1854,10645705,319,319,319,319,319
1855,10646076,419,419,419,419,419
1856,10649086,99.8,99.8,99.8,99.8,99.8
1857,10649093,99.8,99.8,99.8,99.8,99.8
1858,10649100,236,236,236,236,236
1859,10649114,236,236,236,236,236
1860,10649121,262,262,262,262,262
1861,10649135,262,262,262,262,262
1862,10652831,34.5,34.5,34.5,34.5,34.5
1863,10653384,45.9,45.9,45.9,45.9,45.9
1864,10653846,73.9,73.9,73.9,73.9,73.9
1865,10653853,79.37,79.37,79.37,79.37,79.37
1866,10653874,99.9,99.9,99.9,99.9,99.9
1867,10653895,80.63,80.63,80.63,80.63,80.63
1868,10653902,76.37,76.37,76.37,76.37,76.37
1869,10653916,41.7,41.7,41.7,41.7,41.7
1870,10653923,63.9,63.9,63.9,63.9,63.9
1871,10653930,68,68,68,68,68
1872,10653944,99.9,99.9,99.9,99.9,99.9
1873,10653951,80.63,80.63,80.63,80.63,80.63
1874,10653965,74,74,74,74,74
1875,10653972,99.9,99.9,99.9,99.9,99.9
1876,10655183,209,209,209,209,209
1877,10655295,10.35,10.35,10.35,10.35,10.35
1878,10655302,10.35,10.35,10.35,10.35,10.35
1879,10655316,10.35,10.35,10.35,10.35,10.35
1880,10655323,40.49,40.49,40.49,40.49,40.49
1881,10655330,40.49,40.49,40.49,40.49,40.49
1882,10655344,40.49,40.49,40.49,40.49,40.49
1883,10655351,40.49,40.49,40.49,40.49,40.49
1884,10655365,40.49,40.49,40.49,40.49,40.49
1885,10655372,40.49,40.49,40.49,40.49,40.49
1886,10655386,40.49,40.49,40.49,40.49,40.49
1887,10655393,40.49,40.49,40.49,40.49,40.49
1888,10655400,40.49,40.49,40.49,40.49,40.49
1889,10655414,40.49,40.49,40.49,40.49,40.49
1890,10655421,40.49,40.49,40.49,40.49,40.49
1891,10655435,40.49,40.49,40.49,40.49,40.49
1892,10655442,40.49,40.49,40.49,40.49,40.49
1893,10655456,40.49,40.49,40.49,40.49,40.49
1894,10655463,40.49,40.49,40.49,40.49,40.49
1895,10655470,40.49,40.49,40.49,40.49,40.49
1896,10655505,63.5,63.5,63.5,63.5,63.5
1897,10655540,10.35,10.35,10.35,10.35,10.35
1898,10655554,10.35,10.35,10.35,10.35,10.35
1899,10655561,10.35,10.35,10.35,10.35,10.35
1900,10655575,10.35,10.35,10.35,10.35,10.35
1901,10655582,10.35,10.35,10.35,10.35,10.35
1902,10655596,10.35,10.35,10.35,10.35,10.35
1903,10655603,10.35,10.35,10.35,10.35,10.35
1904,10655610,10.35,10.35,10.35,10.35,10.35
1905,10655624,10.35,10.35,10.35,10.35,10.35
1906,10655631,10.35,10.35,10.35,10.35,10.35
1907,10655645,10.35,10.35,10.35,10.35,10.35
1908,10655652,10.35,10.35,10.35,10.35,10.35
1909,10655666,10.35,10.35,10.35,10.35,10.35
1910,10655694,68.6,68.6,68.6,68.6,68.6
1911,10658235,8.99,8.99,8.99,8.99,8.99
1912,10659103,89.57,89.57,89.57,89.57,89.57
1913,10659215,31.1,31.1,31.1,31.1,29.8
1914,10659236,235,235,235,235,235
1915,10659250,84.7,84.7,84.7,84.7,84.7
1916,10659264,105,105,105,105,105
1917,10659271,96.9,96.9,96.9,96.9,96.9
1918,10659285,107,107,107,107,107
1919,10659306,99.9,99.9,99.9,99.9,99.9
1920,10659313,108,108,108,108,108
1921,10659320,118,118,118,118,118
1922,10659334,118,118,118,118,118
1923,10659341,21.9,21.9,21.9,21.9,21.9
1924,10659355,16.6,16.6,16.6,16.6,16.6
1925,10659362,14.9,14.9,14.9,14.9,14.9
1926,10659376,5.59,5.59,5.59,5.59,5.59
1927,10659383,39.9,39.9,39.9,39.9,39.9
1928,10659390,31.7,31.7,31.7,31.7,31.7
1929,10659404,33.2,33.2,33.2,33.2,33.2
1930,10659425,14.4,14.4,14.4,14.4,14.4
1931,10659446,15.2,15.2,15.2,15.2,15.2
1932,10659453,93.7,93.7,93.7,93.7,93.7
1933,10663660,31.4,31.4,31.4,31.4,31.4
1934,10663674,31.4,31.4,31.4,31.4,31.4
1935,10665802,13.8,13.8,13.8,13.8,11.9
1936,10665823,5.42,5.42,5.42,5.42,5.29
1937,10669722,35.5,35.5,35.5,35.5,35.5
1938,10669736,22.9,22.9,22.9,22.9,22.9
1939,10669743,24.9,24.9,24.9,24.9,24.9
1940,10669764,25.9,25.9,25.9,25.9,29.9
1941,10669792,28.9,28.9,28.9,28.9,34.9
1942,10669813,28.9,28.9,28.9,28.9,28.9
1943,10669876,18.9,18.9,18.9,18.9,21.9
1944,10669890,24.9,24.9,24.9,24.9,29.9
1945,10669904,31.9,31.9,31.9,31.9,32.9
1946,10669911,54.9,54.9,54.9,54.9,54.9
1947,10670275,5.95,5.95,5.95,5.95,5.95
1948,10673173,2.99,2.99,2.99,2.99,2.99
1949,10673810,59.5,59.5,59.5,59.5,59.5
1950,10673831,4.39,4.39,4.39,4.39,4.39
1951,10674720,2.49,2.49,2.49,2.49,2.49
1952,10674734,3.74,3.74,3.74,3.74,3.74
1953,10674755,2.49,2.49,2.49,2.49,2.49
1954,10674762,2.49,2.49,2.49,2.49,2.49
1955,10674902,8.64,8.64,8.64,8.64,8.64
1956,10674923,1.49,1.49,1.49,1.49,1.49
1957,10674930,2.24,2.24,2.24,2.24,2.24
1958,10675014,1.49,1.49,1.49,1.49,1.49
1959,10675021,2.24,2.24,2.24,2.24,2.24
1960,10675035,2.49,2.49,2.49,2.49,2.49
1961,10675896,176.4,176.4,176.4,176.4,182
1962,10679445,5.1,5.1,5.1,5.1,5.1
1963,10679466,7.8,7.8,7.8,7.8,7.8
1964,10679501,3.5,3.5,3.5,3.5,3.5
1965,10680845,436.9,436.9,436.9,436.9,436.9
1966,10683596,1.29,1.29,1.29,1.29,1.29
1967,10683624,14.7,14.7,14.7,14.7,14.7
1968,10683666,1.39,1.39,1.39,1.39,1.39
1969,10683673,153,153,153,153,153
1970,10684765,38.99,38.99,38.99,38.99,38.99
1971,10686046,31.9,31.9,31.9,31.9,31.9
1972,10688601,27.5,27.5,27.5,27.5,27.5
1973,10688622,52,52,52,52,52
1974,10689364,11.4,11.4,11.4,11.4,11.4
1975,10689462,29,29,29,29,29
1976,10689483,27.6,27.6,27.6,27.6,28.9
1977,10689511,38.9,38.9,38.9,38.9,38.9
1978,10689525,19.9,19.9,19.9,19.9,19.9
1979,10689532,27.5,27.5,27.5,27.5,28.9
1980,10689651,29,29,29,29,29
1981,10689763,32.3,32.3,32.3,32.3,34.9
1982,10689805,27.4,27.4,27.4,27.4,28.9
1983,10689812,25.9,25.9,25.9,25.9,25.9
1984,10690050,20.9,20.9,20.9,20.9,20.9
1985,10691492,21.7,21.7,21.7,21.7,21.7
1986,10692066,30,30,30,30,30
1987,10692220,24.9,24.9,24.9,24.9,28.5
1988,10692234,28.9,28.9,28.9,28.9,31.9
1989,10692255,31.4,31.4,31.4,31.4,34.9
1990,10695146,9.9,9.9,9.9,9.9,9.9
1991,10696455,22.9,22.9,22.9,22.9,22.9
1992,10696770,14.9,14.9,14.9,14.9,14.9
1993,10696784,18.2,18.2,18.2,18.2,18.2
1994,10696791,17.2,17.2,17.2,17.2,17.2
1995,10696805,19.9,19.9,19.9,19.9,19.9
1996,10696812,21.9,21.9,21.9,21.9,21.9
1997,10696826,46.9,46.9,46.9,46.9,46.9
1998,10697673,14.8,14.8,14.8,14.8,14.8
1999,10697750,11.9,11.9,11.9,11.9,11.9
2000,10697911,5.25,5.25,5.25,5.25,5.25
2001,10698156,4.49,4.49,4.49,4.49,4.49
2002,10698233,4.49,4.49,4.49,4.49,4.49
2003,10699276,6.5,6.5,6.5,6.5,6.5
2004,10699423,8.49,8.49,8.49,8.49,8.49
2005,10699794,23,23,23,23,23
2006,10700074,22.9,22.9,22.9,22.9,22.9
2007,10703854,25,25,25,25,25
2008,10704246,11.65,11.65,11.65,11.65,11.65
2009,10704253,30.9,30.9,30.9,30.9,30.9
2010,10704260,11.35,11.35,11.35,11.35,11.35
2011,10704274,30.9,30.9,30.9,30.9,30.9
2012,10704281,12.5,12.5,12.5,12.5,12.5
2013,10704295,34.9,34.9,34.9,34.9,34.9
2014,10704302,4.68,4.68,4.68,4.68,4.68
2015,10704316,13.9,13.9,13.9,13.9,13.9
2016,10708516,117,117,117,117,117
2017,10708586,21.9,21.9,21.9,21.9,21.9
2018,10708796,17.8,17.8,17.8,17.8,17.8
2019,10709132,23.9,23.9,23.9,23.9,23.9
2020,10709146,28.9,28.9,28.9,28.9,28.9
2021,10709153,32.9,32.9,32.9,32.9,32.9
2022,10709503,283.99,283.99,283.99,283.99,283.99
2023,10711323,15.9,15.9,15.9,15.9,15.9
2024,10712093,105,105,105,105,105
2025,10713822,18.4,18.4,18.4,18.4,18.99
2026,10713836,25.9,25.9,25.9,25.9,25.9
2027,10713843,1.99,1.99,1.99,1.99,2.19
2028,10713850,2.19,2.19,2.19,2.19,2.19
2029,10713864,3.99,3.99,3.99,3.99,3.99
2030,10713871,5.99,5.99,5.99,5.99,6.29
2031,10713885,7.99,7.99,7.99,7.99,7.99
2032,10713906,15.4,15.4,15.4,15.4,15.99
2033,10714473,15.1,15.1,15.1,15.1,15.1
2034,10714480,32.8,32.8,32.8,32.8,32.8
2035,10714844,439,439,439,439,439
2036,10715705,19.49,19.49,19.49,19.49,19.49
2037,10715740,84.8,84.8,84.8,84.8,84.8
2038,10715845,70.3,70.3,70.3,70.3,70.3
2039,10719450,11.5,11.5,11.5,11.5,11.5
2040,10719842,199.9,199.9,199.9,199.9,199.9
2041,10719870,394.9,394.9,394.9,394.9,394.9
2042,10719884,24.23,24.23,24.23,24.23,24.23
2043,10719905,23.9,23.9,23.9,23.9,23.9
2044,10719912,21.49,21.49,21.49,21.49,21.49
2045,10719926,12.49,12.49,12.49,12.49,12.49
2046,10719933,36.3,36.3,36.3,36.3,36.3
2047,10721382,28.3,28.3,28.3,28.3,31.9
2048,10721515,49,49,49,49,49
2049,10721683,32.9,32.9,32.9,32.9,32.9
2050,10722124,45.4,45.4,45.4,45.4,51.9
2051,10722145,51.9,51.9,51.9,51.9,51.9
2052,10722152,50.9,50.9,50.9,50.9,51.9
2053,10722166,51.9,51.9,51.9,51.9,51.9
2054,10722194,51.9,51.9,51.9,51.9,51.9
2055,10722201,35.7,35.7,35.7,35.7,35.7
2056,10722215,37.5,37.5,37.5,37.5,37.5
2057,10722236,51.9,51.9,51.9,51.9,51.9
2058,10722453,28.9,28.9,28.9,28.9,28.9
2059,10722474,25.9,25.9,25.9,25.9,25.9
2060,10722586,51.2,51.2,51.2,51.2,51.2
2061,10722593,29.9,29.9,29.9,29.9,29.9
2062,10722600,29.9,29.9,29.9,29.9,29.9
2063,10722621,29.9,29.9,29.9,29.9,29.9
2064,10722761,29.9,29.9,29.9,29.9,29.9
2065,10722782,29.9,29.9,29.9,29.9,29.9
2066,10722796,29.9,29.9,29.9,29.9,29.9
2067,10722810,24.9,24.9,24.9,24.9,29.9
2068,10722873,29.9,29.9,29.9,29.9,29.9
2069,10722880,29.9,29.9,29.9,29.9,29.9
2070,10722915,29.9,29.9,29.9,29.9,29.9
2071,10722964,29.9,29.9,29.9,29.9,29.9
2072,10722992,59,59,59,59,59
2073,10723013,29.9,29.9,29.9,29.9,29.9
2074,10723034,29.9,29.9,29.9,29.9,29.9
2075,10723111,39,39,39,39,39
2076,10723125,38.2,38.2,38.2,38.2,39
2077,10723132,39,39,39,39,39
2078,10723146,39,39,39,39,39
2079,10723174,45.9,45.9,45.9,45.9,45.9
2080,10723314,59,59,59,59,59
2081,10723321,44.6,44.6,44.6,44.6,59
2082,10723370,34.9,34.9,34.9,34.9,34.9
2083,10723426,34.9,34.9,34.9,34.9,34.9
2084,10723475,34.9,34.9,34.9,34.9,34.9
2085,10723482,34.9,34.9,34.9,34.9,34.9
2086,10723566,25.5,25.5,25.5,25.5,28.9
2087,10723650,38.3,38.3,38.3,38.3,39
2088,10723741,119,119,119,119,119
2089,10723776,39.9,39.9,39.9,39.9,39.9
2090,10723811,11.2,11.2,11.2,11.2,11.2
2091,10723825,43,43,43,43,42
2092,10724133,19.9,19.9,19.9,19.9,19.9
2093,10724140,25.9,25.9,25.9,25.9,25.9
2094,10724154,54,54,54,54,54
2095,10724350,46,46,46,46,46
2096,10728501,7.5,7.5,7.5,7.5,7.5
2097,10728515,16,16,16,16,16
2098,10728522,7.5,7.5,7.5,7.5,7.5
2099,10728984,28.4,28.4,28.4,28.4,25.77
2100,10729453,5.9,5.9,5.9,5.9,5.9
2101,10730881,22.8,22.8,22.8,22.8,22.8
2102,10736691,16.49,16.49,16.49,16.49,16.49
2103,10736705,21.5,21.5,21.5,21.5,21.5
2104,10737902,75,75,75,75,75
2105,10739463,10.44,10.44,10.44,10.44,10.44
2106,10739505,17.1,17.1,17.1,17.1,17.1
2107,10739526,43.2,43.2,43.2,43.2,43.2
2108,10739561,7.9,7.9,7.9,7.9,7.9
2109,10739582,7.49,7.49,7.49,7.49,7.49
2110,10739596,13.62,13.62,13.62,13.62,13.62
2111,10739603,15.49,15.49,15.49,15.49,15.49
2112,10739610,22,22,22,22,22
2113,10739624,20.9,20.9,20.9,20.9,20.9
2114,10739631,19.7,19.7,19.7,19.7,19.7
2115,10739666,11.4,11.4,11.4,11.4,11.4
2116,10739673,26.5,26.5,26.5,26.5,26.5
2117,10739680,14,14,14,14,14
2118,10739694,19.4,19.4,19.4,19.4,19.4
2119,10739701,22.2,22.2,22.2,22.2,22.2
2120,10739722,10.4,10.4,10.4,10.4,10.4
2121,10739750,15.2,15.2,15.2,15.2,15.2
2122,10739764,7.5,7.5,7.5,7.5,7.5
2123,10739771,9.4,9.4,9.4,9.4,9.4
2124,10744202,48.9,48.9,48.9,48.9,48.9
2125,10744230,72.9,72.9,72.9,72.9,72.9
2126,10744244,61.5,61.5,61.5,61.5,61.5
2127,10744251,56,56,56,56,56
2128,10744335,54.9,54.9,54.9,54.9,54.9
2129,10744356,51.5,51.5,51.5,51.5,51.5
2130,10744440,30.9,30.9,30.9,30.9,30.9
2131,10744454,58.9,58.9,58.9,58.9,64.9
2132,10746414,40.4,40.4,40.4,40.4,40.4
2133,10746421,29,29,29,29,29
2134,10746645,62.9,62.9,62.9,62.9,62.9
2135,10746652,62.9,62.9,62.9,62.9,62.9
2136,10748332,17.9,17.9,17.9,17.9,17.9
2137,10748353,18.2,18.2,18.2,18.2,18.2
2138,10748360,15.49,15.49,15.49,15.49,15.49
2139,10748374,15.9,15.9,15.9,15.9,15.9
2140,10748381,18.5,18.5,18.5,18.5,18.5
2141,10748486,15.5,15.5,15.5,15.5,15.5
2142,10748493,24.9,24.9,24.9,24.9,24.9
2143,10748514,28.9,28.9,28.9,28.9,28.9
2144,10748570,34.7,34.7,34.7,34.7,34.7
2145,10748703,241.5,241.5,241.5,241.5,241.5
2146,10748745,49.9,49.9,49.9,49.9,49.9
2147,10749214,32.9,32.9,32.9,32.9,32.9
2148,10749221,38.5,38.5,38.5,38.5,38.5
2149,10749235,33.9,33.9,33.9,33.9,33.9
2150,10749242,38.5,38.5,38.5,38.5,38.5
2151,10749256,33.9,33.9,33.9,33.9,33.9
2152,10749263,31.4,31.4,31.4,31.4,31.4
2153,10749270,5.89,5.89,5.89,5.89,5.89
2154,10749284,5.89,5.89,5.89,5.89,5.89
2155,10749291,47.1,47.1,47.1,47.1,47.1
2156,10749305,49.1,49.1,49.1,49.1,49.1
2157,10750656,24.9,24.9,24.9,24.9,24.9
2158,10750663,23.9,23.9,23.9,23.9,23.9
2159,10750845,69,69,69,69,69
2160,10750922,389,389,389,389,389
2161,10750964,148.2,148.2,148.2,148.2,147.9
2162,10750985,371,371,371,371,371
2163,10751034,10.9,10.9,10.9,10.9,10.9
2164,10751041,10.4,10.4,10.4,10.4,10.4
2165,10751055,66.43,66.43,66.43,66.43,66.43
2166,10751580,47.9,47.9,47.9,47.9,47.9
2167,10751594,24.9,24.9,24.9,24.9,24.9
2168,10752294,10.2,10.2,10.2,10.2,10.2
2169,10752350,41.5,41.5,41.5,41.5,41.5
2170,10752364,59,59,59,59,59
2171,10752371,91,91,91,91,91
2172,10752385,115,115,115,115,115
2173,10752413,10,10,10,10,10
2174,10752532,599,599,599,599,599
2175,10754016,22.9,22.9,22.9,22.9,22.9
2176,10754023,29.9,29.9,29.9,29.9,29.9
2177,10754030,9.95,9.95,9.95,9.95,9.95
2178,10754044,5.99,5.99,5.99,5.99,5.99
2179,10755374,10.07,10.07,10.07,10.07,10.07
2180,10755381,8.91,8.91,8.91,8.91,8.91
2181,10755402,7.13,7.13,7.13,7.13,7.13
2182,10755416,3.49,3.49,3.49,3.49,3.49
2183,10755535,28.5,28.5,28.5,28.5,28.5
2184,10755570,26.9,26.9,26.9,26.9,26.9
2185,10755696,48.45,48.45,48.45,48.45,48.45
2186,10756060,59,59,59,59,59
2187,10756361,21.5,21.5,21.5,21.5,21.5
2188,10756382,329,329,329,329,329
2189,10756396,25.4,25.4,25.4,25.4,25.4
2190,10756410,108,108,108,108,108
2191,10757110,4.6,4.6,4.6,4.6,4.6
2192,10758265,54.95,54.95,54.95,54.95,54.95
2193,10759420,168,168,168,168,168
2194,10759434,89,89,89,89,89
2195,10760253,119,119,119,119,119
2196,10760260,149,149,149,149,149
2197,10760302,389,389,389,389,389
2198,10760316,389,389,389,389,389
2199,10760323,99,99,99,99,99
2200,10760386,56.9,56.9,56.9,56.9,56.9
2201,10760435,99,99,99,99,99
2202,10760484,119,119,119,119,119
2203,10760736,384,384,384,384,384
2204,10760820,206,206,206,206,206
2205,10760834,142,142,142,142,142
2206,10760925,52.62,52.62,52.62,52.62,52.62
2207,10760932,32.24,32.24,32.24,32.24,32.24
2208,10760981,1.9,1.9,1.9,1.9,1.9
2209,10760995,2.8,2.8,2.8,2.8,2.8
2210,10761002,3.5,3.5,3.5,3.5,3.5
2211,10761016,3.9,3.9,3.9,3.9,3.9
2212,10761023,6.8,6.8,6.8,6.8,6.8
2213,10761030,5.4,5.4,5.4,5.4,5.4
2214,10761100,1.9,1.9,1.9,1.9,1.9
2215,10761114,2.7,2.7,2.7,2.7,2.7
2216,10761121,3.5,3.5,3.5,3.5,3.5
2217,10761135,5.1,5.1,5.1,5.1,5.1
2218,10761142,2.95,2.95,2.95,2.95,2.95
2219,10761156,8.6,8.6,8.6,8.6,8.6
2220,10763515,51.8,51.8,51.8,51.8,51.8
2221,10763522,66,66,66,66,66
2222,10763536,66,66,66,66,66
2223,10763543,66,66,66,66,66
2224,10763550,66,66,66,66,66
2225,10763564,66,66,66,66,66
2226,10763571,66,66,66,66,66
2227,10763585,66,66,66,66,66
2228,10763921,949,949,949,949,949
2229,10765160,59,59,59,59,33.06
2230,10765832,28.9,28.9,28.9,28.9,28.9
2231,10765846,69,69,69,69,69
2232,10765853,33,33,33,33,33
2233,10765874,41.9,41.9,41.9,41.9,41.9
2234,10765902,31,31,31,31,31
2235,10765923,32.9,32.9,32.9,32.9,32.9
2236,10765930,29.9,29.9,29.9,29.9,29.9
2237,10766665,5.5,5.5,5.5,5.5,5.5
2238,10766826,15.9,15.9,15.9,15.9,15.9
2239,10767036,112,112,112,112,112
2240,10767043,229,229,229,229,229
2241,10767050,165,165,165,165,165
2242,10767064,270,270,270,270,270
2243,10767092,14,14,14,14,14
2244,10767365,74,74,74,74,74
2245,10768324,8.49,8.49,8.49,8.49,8.49
2246,10768331,9.49,9.49,9.49,9.49,9.49
2247,10768660,9.96,9.96,9.96,9.96,9.96
2248,10773735,29.85,29.85,29.85,29.85,29.85
2249,10773756,30,30,30,30,30
2250,10774946,1259,1259,1259,1259,1259
2251,10775121,1199,1199,1199,1199,1199
2252,10775506,547,547,547,547,547
2253,10775513,590,590,590,590,590
2254,10775520,599,599,599,599,599
2255,10775534,509,509,509,509,509
2256,10775611,65,65,65,65,65
2257,10775625,28.5,28.5,28.5,28.5,28.5
2258,10775961,13.5,13.5,13.5,13.5,13.5
2259,10775975,15.8,15.8,15.8,15.8,15.8
2260,10775982,13.5,13.5,13.5,13.5,13.5
2261,10775996,3.5,3.5,3.5,3.5,3.5
2262,10776143,42.6,42.6,42.6,42.6,42.6
2263,10776150,42.6,42.6,42.6,42.6,42.6
2264,10776171,69.4,69.4,69.4,69.4,69.4
2265,10776185,34.9,34.9,34.9,34.9,34.9
2266,10776192,69.4,69.4,69.4,69.4,69.4
2267,10776710,468,468,468,468,468
2268,10776724,499,499,499,499,499
2269,10777305,1.27,1.27,1.27,1.27,1.27
2270,10777312,1.62,1.62,1.62,1.62,1.62
2271,10777375,2.99,2.99,2.99,2.99,2.99
2272,10778005,21.5,21.5,21.5,21.5,21.5
2273,10778082,13.5,13.5,13.5,13.5,13.5
2274,10778264,8.3,8.3,8.3,8.3,8.3
2275,10778292,38.31,38.31,38.31,38.31,38.31
2276,10779286,39,39,39,39,39
2277,10779692,149,149,149,149,149
2278,10779930,19,19,19,19,19
2279,10780112,8.79,8.79,8.79,8.79,8.79
2280,10780833,14.8,14.8,14.8,14.8,14.8
2281,10780952,82.5,82.5,82.5,82.5,82.5
2282,10780973,17.3,17.3,17.3,17.3,17.3
2283,10781064,15.7,15.7,15.7,15.7,15.7
2284,10781085,23.9,23.9,23.9,23.9,23.9
2285,10781211,0.98,0.98,0.98,0.98,0.98
2286,10781232,1.58,1.58,1.58,1.58,1.58
2287,10781246,0.98,0.98,0.98,0.98,0.98
2288,10781253,1.03,1.03,1.03,1.03,1.03
2289,10781295,1.68,1.68,1.68,1.68,1.68
2290,10781302,1.68,1.68,1.68,1.68,1.68
2291,10781470,19.7,19.7,19.7,19.7,16.9
2292,10781505,10.4,10.4,10.4,10.4,10.4
2293,10781680,39,39,39,39,39
2294,10781694,53.8,53.8,53.8,53.8,53.8
2295,10781855,45.1,45.1,45.1,45.1,44.8
2296,10782121,16.25,16.25,16.25,16.25,16.25
2297,10782170,19.16,19.16,19.16,19.16,19.16
2298,10782422,9.5,9.5,9.5,9.5,9.5
2299,10782436,11.9,11.9,11.9,11.9,11.9
2300,10782443,27.9,27.9,27.9,27.9,27.9
2301,10782450,9.5,9.5,9.5,9.5,9.5
2302,10782464,12.9,12.9,12.9,12.9,12.9
2303,10782471,33.9,33.9,33.9,33.9,33.9
2304,10782485,23.9,23.9,23.9,23.9,23.9
2305,10782492,22.5,22.5,22.5,22.5,22.5
2306,10782506,2.65,2.65,2.65,2.65,2.65
2307,10782513,4.95,4.95,4.95,4.95,4.95
2308,10782520,4.39,4.39,4.39,4.39,4.39
2309,10782534,7.75,7.75,7.75,7.75,7.75
2310,10782541,4.4,4.4,4.4,4.4,4.4
2311,10782555,7.75,7.75,7.75,7.75,7.75
2312,10783773,23,23,23,23,23
2313,10783794,14.5,14.5,14.5,14.5,14.5
2314,10783843,19.5,19.5,19.5,19.5,19.5
2315,10783850,36.5,36.5,36.5,36.5,36.5
2316,10784165,4.32,4.32,4.32,4.32,4.32
2317,10785922,32.8,32.8,32.8,32.8,32.8
2318,10786153,1.49,1.49,1.49,1.49,1.49
2319,10786664,3.65,3.65,3.65,3.65,3.59
2320,10786671,14.95,14.95,14.95,14.95,13.5
2321,10786685,4.35,4.35,4.35,4.35,4.29
2322,10786692,3.45,3.45,3.45,3.45,3.19
2323,10786706,9.45,9.45,9.45,9.45,9.45
2324,10786713,2.05,2.05,2.05,2.05,1.47
2325,10787686,179,179,179,179,179
2326,10788946,16.5,16.5,16.5,16.5,16.5
2327,10789450,3.48,3.48,3.48,3.48,3.48
2328,10789464,3.48,3.48,3.48,3.48,3.48
2329,10789471,74.9,74.9,74.9,74.9,74.9
2330,10789562,171,171,171,171,171
2331,10789583,190,190,190,190,190
2332,10789772,14.09,14.09,14.09,14.09,14.09
2333,10789786,13.7,13.7,13.7,13.7,13.7
2334,10789793,63,63,63,63,63
2335,10789800,63,63,63,63,63
2336,10790311,15.99,15.99,15.99,15.99,15.99
2337,10790325,1.45,1.45,1.45,1.45,1.45
2338,10790500,98.9,98.9,98.9,98.9,98.9
2339,10791585,14.57,14.57,14.57,14.57,14.57
2340,10791592,22.4,22.4,22.4,22.4,22.4
2341,10791613,10.95,10.95,10.95,10.95,10.95
